법정동코드,시도명,시군구명,읍면동명,동리명,생성일자
4277035026,강원도,정선군,임계면,봉산리,19880423
4277035027,강원도,정선군,임계면,낙천리,19880423
4277035028,강원도,정선군,임계면,용산리,19880423
4277035030,강원도,정선군,임계면,덕암리,19880423
4277035031,강원도,정선군,임계면,고양리,19880423
4277035032,강원도,정선군,임계면,반천리,19880423
4277035034,강원도,정선군,임계면,문래리,20091101
4277036000,강원도,정선군,화암면,,20090501
4277036021,강원도,정선군,화암면,화암리,20090501
4277036022,강원도,정선군,화암면,석곡리,20090501
4277036023,강원도,정선군,화암면,북동리,20090501
4277036024,강원도,정선군,화암면,몰운리,20090501
4277036025,강원도,정선군,화암면,건천리,20090501
4277036026,강원도,정선군,화암면,호촌리,20090501
4277036027,강원도,정선군,화암면,백전리,20090501
4277037000,강원도,정선군,여량면,,20090501
4277037021,강원도,정선군,여량면,여량리,20090501
4277037022,강원도,정선군,여량면,유천리,20090501
4277037023,강원도,정선군,여량면,구절리,20090501
4277037024,강원도,정선군,여량면,남곡리,20090501
4277037025,강원도,정선군,여량면,고양리,20090501
4277037026,강원도,정선군,여량면,봉정리,20090501
4278000000,강원도,철원군,,,19880423
4278025000,강원도,철원군,철원읍,,19880423
4278025021,강원도,철원군,철원읍,화지리,19880423
4278025022,강원도,철원군,철원읍,관전리,19880423
4278025023,강원도,철원군,철원읍,월하리,19880423
4278025024,강원도,철원군,철원읍,사요리,19880423
4278025025,강원도,철원군,철원읍,외촌리,19880423
4278025026,강원도,철원군,철원읍,율이리,19880423
4278025027,강원도,철원군,철원읍,내포리,19880423
4278025028,강원도,철원군,철원읍,중리,19880423
4278025029,강원도,철원군,철원읍,대마리,19880423
4278025030,강원도,철원군,철원읍,중세리,19880423
4278025031,강원도,철원군,철원읍,산명리,19880423
4278025032,강원도,철원군,철원읍,가단리,19880423
4278025033,강원도,철원군,철원읍,유정리,19880423
4278025034,강원도,철원군,철원읍,홍원리,19880423
4278025035,강원도,철원군,철원읍,독검리,19880423
4278025300,강원도,철원군,김화읍,,19880423
4278025321,강원도,철원군,김화읍,학사리,19880423
4278025322,강원도,철원군,김화읍,읍내리,19880423
4278025323,강원도,철원군,김화읍,생창리,19880423
4278025324,강원도,철원군,김화읍,암정리,19880423
4278025325,강원도,철원군,김화읍,운장리,19880423
4278025326,강원도,철원군,김화읍,용양리,19880423
4278025327,강원도,철원군,김화읍,감봉리,19880423
4278025328,강원도,철원군,김화읍,청양리,19880423
4278025329,강원도,철원군,김화읍,도창리,19880423
4278025600,강원도,철원군,갈말읍,,19880423
4278025621,강원도,철원군,갈말읍,신철원리,19880423
4278025622,강원도,철원군,갈말읍,지포리,19880423
4278025623,강원도,철원군,갈말읍,강포리,19880423
4278025624,강원도,철원군,갈말읍,군탄리,19880423
4278025625,강원도,철원군,갈말읍,문혜리,19880423
4278025626,강원도,철원군,갈말읍,내대리,19880423
4278025627,강원도,철원군,갈말읍,지경리,19880423
4278025628,강원도,철원군,갈말읍,토성리,19880423
4278025629,강원도,철원군,갈말읍,상사리,19880423
4278025630,강원도,철원군,갈말읍,동막리,19880423
4278025631,강원도,철원군,갈말읍,정연리,19880423
4278025900,강원도,철원군,동송읍,,19880423
4278025921,강원도,철원군,동송읍,이평리,19880423
4278025922,강원도,철원군,동송읍,오덕리,19880423
4278025923,강원도,철원군,동송읍,장흥리,19880423
4278025924,강원도,철원군,동송읍,오지리,19880423
4278025925,강원도,철원군,동송읍,상노리,19880423
4278025926,강원도,철원군,동송읍,대위리,19880423
4278025927,강원도,철원군,동송읍,관우리,19880423
4278025928,강원도,철원군,동송읍,양지리,19880423
4278025929,강원도,철원군,동송읍,이길리,19880423
4278025930,강원도,철원군,동송읍,하갈리,19880423
4278025931,강원도,철원군,동송읍,중강리,19880423
4278025932,강원도,철원군,동송읍,강산리,19880423
4278031000,강원도,철원군,서면,,19880423
4278031021,강원도,철원군,서면,자등리,19880423
4278031022,강원도,철원군,서면,와수리,19880423
4278032000,강원도,철원군,근남면,,19880423
4278032021,강원도,철원군,근남면,육단리,19880423
4278032022,강원도,철원군,근남면,잠곡리,19880423
4278032023,강원도,철원군,근남면,사곡리,19880423
4278032024,강원도,철원군,근남면,양지리,19880423
4278032025,강원도,철원군,근남면,풍암리,19880423
4278032026,강원도,철원군,근남면,마현리,19880423
4278033000,강원도,철원군,근북면,,19930310
4278033021,강원도,철원군,근북면,유곡리,19930310
4278033022,강원도,철원군,근북면,백덕리,19930310
4278033023,강원도,철원군,근북면,금곡리,19930310
4278033024,강원도,철원군,근북면,율목리,19930310
4278034000,강원도,철원군,근동면,,19880423
4278034021,강원도,철원군,근동면,광삼리,19880423
4278034022,강원도,철원군,근동면,방통리,19880423
4278035000,강원도,철원군,원동면,,19880423
4278035021,강원도,철원군,원동면,등대리,19880423
4278035022,강원도,철원군,원동면,송실리,19880423
4278035023,강원도,철원군,원동면,용연리,19880423
4278035024,강원도,철원군,원동면,세현리,19880423
4278036000,강원도,철원군,원남면,,19880423
4278036021,강원도,철원군,원남면,개야리,19880423
4278036022,강원도,철원군,원남면,경상리,19880423
4278036023,강원도,철원군,원남면,죽대리,19880423
4278036024,강원도,철원군,원남면,백양리,19880423
4278036025,강원도,철원군,원남면,남둔리,19880423
4278036026,강원도,철원군,원남면,월봉리,19880423
4278036027,강원도,철원군,원남면,풍동리,19880423
4278036028,강원도,철원군,원남면,주파리,19880423
4278036029,강원도,철원군,원남면,구룡리,19880423
4278036030,강원도,철원군,원남면,노동리,19880423
4278036031,강원도,철원군,원남면,진현리,19880423
4278037000,강원도,철원군,임남면,,19880423
4278037021,강원도,철원군,임남면,달전리,19880423
4278037022,강원도,철원군,임남면,과호리,19880423
4278037023,강원도,철원군,임남면,좌패리,19880423
4278037024,강원도,철원군,임남면,수동리,19880423
4279000000,강원도,화천군,,,19880423
4279025000,강원도,화천군,화천읍,,19880423
4279025021,강원도,화천군,화천읍,아리,19880423
4279025022,강원도,화천군,화천읍,하리,19880423
4279025023,강원도,화천군,화천읍,중리,19880423
4279025024,강원도,화천군,화천읍,상리,19880423
4279025025,강원도,화천군,화천읍,신읍리,19880423
4279025026,강원도,화천군,화천읍,풍산리,19880423
4279025027,강원도,화천군,화천읍,동촌리,19880423
4279025028,강원도,화천군,화천읍,대이리,19880423
4279031000,강원도,화천군,간동면,,19880423
4279031021,강원도,화천군,간동면,유촌리,19880423
4279031022,강원도,화천군,간동면,용호리,19880423
4279031023,강원도,화천군,간동면,간척리,19880423
4279031024,강원도,화천군,간동면,오음리,19880423
4279031025,강원도,화천군,간동면,방천리,19880423
4279031026,강원도,화천군,간동면,도송리,19880423
4279031027,강원도,화천군,간동면,구만리,19880423
4279032000,강원도,화천군,하남면,,19880423
4279032021,강원도,화천군,하남면,원천리,19880423
4279032022,강원도,화천군,하남면,논미리,19880423
4279032023,강원도,화천군,하남면,계성리,19880423
4279032024,강원도,화천군,하남면,안평리,19880423
4279032025,강원도,화천군,하남면,위라리,19880423
4279032026,강원도,화천군,하남면,용암리,19880423
4279032027,강원도,화천군,하남면,삼화리,19880423
4279032028,강원도,화천군,하남면,거례리,19880423
4279032029,강원도,화천군,하남면,서오지리,19880423
4279033000,강원도,화천군,상서면,,19880423
4279033021,강원도,화천군,상서면,신풍리,19880423
4279033022,강원도,화천군,상서면,신대리,19880423
4279033023,강원도,화천군,상서면,구운리,19880423
4279033024,강원도,화천군,상서면,장촌리,19880423
4279033025,강원도,화천군,상서면,파포리,19880423
4279033026,강원도,화천군,상서면,노동리,19880423
4279033027,강원도,화천군,상서면,부촌리,19880423
4279033028,강원도,화천군,상서면,산양리,19880423
4279033029,강원도,화천군,상서면,봉오리,19880423
4279033030,강원도,화천군,상서면,다목리,19880423
4279033031,강원도,화천군,상서면,마현리,19880423
4279034000,강원도,화천군,사내면,,19880423
4279034021,강원도,화천군,사내면,사창리,19880423
4279034022,강원도,화천군,사내면,광덕리,19880423
4279034023,강원도,화천군,사내면,명월리,19880423
4279034024,강원도,화천군,사내면,용담리,19880423
4279034025,강원도,화천군,사내면,삼일리,19880423
4280000000,강원도,양구군,,,19880423
4280025000,강원도,양구군,양구읍,,19880423
4280025021,강원도,양구군,양구읍,상리,19880423
4280025022,강원도,양구군,양구읍,중리,19880423
4280025023,강원도,양구군,양구읍,하리,19880423
4280025024,강원도,양구군,양구읍,송청리,19880423
4280025025,강원도,양구군,양구읍,수인리,19880423
4280025026,강원도,양구군,양구읍,웅진리,19880423
4280025027,강원도,양구군,양구읍,석현리,19880423
4280025028,강원도,양구군,양구읍,공리,19880423
4280025029,강원도,양구군,양구읍,학조리,19880423
4280025030,강원도,양구군,양구읍,이리,19880423
4280025031,강원도,양구군,양구읍,안대리,19880423
4280025032,강원도,양구군,양구읍,정림리,19880423
4280025033,강원도,양구군,양구읍,동수리,19880423
4280025034,강원도,양구군,양구읍,고대리,19880423
4280025035,강원도,양구군,양구읍,죽곡리,19880423
4280025036,강원도,양구군,양구읍,한전리,19880423
4280025037,강원도,양구군,양구읍,도사리,19880423
4280025038,강원도,양구군,양구읍,공수리,19880423
4280025039,강원도,양구군,양구읍,군량리,19880423
4280025040,강원도,양구군,양구읍,월명리,19880423
4280025041,강원도,양구군,양구읍,상무룡리,19880423
4280031000,강원도,양구군,남면,,19880423
4280031021,강원도,양구군,남면,적리,19880423
4280031022,강원도,양구군,남면,가오작리,19880423
4280031023,강원도,양구군,남면,야촌리,19880423
4280031024,강원도,양구군,남면,용하리,19880423
4280031025,강원도,양구군,남면,청리,19880423
4280031026,강원도,양구군,남면,송우리,19880423
4280031027,강원도,양구군,남면,황강리,19880423
4280031028,강원도,양구군,남면,창리,19880423
4280031029,강원도,양구군,남면,도촌리,19880423
4280031030,강원도,양구군,남면,구암리,19880423
4280031031,강원도,양구군,남면,죽리,19880423
4280031032,강원도,양구군,남면,심포리,19880423
4280031033,강원도,양구군,남면,원리,19880423
4280031034,강원도,양구군,남면,두무리,19880423
4280031035,강원도,양구군,남면,명곶리,19880423
4280032000,강원도,양구군,동면,,19880423
4280032021,강원도,양구군,동면,후곡리,19880423
4280032022,강원도,양구군,동면,지석리,19880423
4280032023,강원도,양구군,동면,원당리,19880423
4280032024,강원도,양구군,동면,덕곡리,19880423
4280032025,강원도,양구군,동면,임당리,19880423
4280032026,강원도,양구군,동면,팔랑리,19880423
4280032027,강원도,양구군,동면,월운리,19880423
4280032028,강원도,양구군,동면,비아리,19880423
4280032029,강원도,양구군,동면,사태리,19880423
4280033000,강원도,양구군,방산면,,19880423
4280033021,강원도,양구군,방산면,현리,19880423
4280033022,강원도,양구군,방산면,오미리,19880423
4280033023,강원도,양구군,방산면,금악리,19880423
4280033024,강원도,양구군,방산면,장평리,19880423
4280033025,강원도,양구군,방산면,칠전리,19880423
4280033026,강원도,양구군,방산면,송현리,19880423
4280033027,강원도,양구군,방산면,고방산리,19880423
4280033028,강원도,양구군,방산면,천미리,19880423
4280033029,강원도,양구군,방산면,건솔리,19880423
4280034000,강원도,양구군,해안면,,19880423
4280034021,강원도,양구군,해안면,현리,19880423
4280034022,강원도,양구군,해안면,오유리,19880423
4280034023,강원도,양구군,해안면,만대리,19880423
4280034024,강원도,양구군,해안면,월산리,19880423
4280034025,강원도,양구군,해안면,이현리,19880423
4280034026,강원도,양구군,해안면,후리,19880423
4281000000,강원도,인제군,,,19880423
4281025000,강원도,인제군,인제읍,,19880423
4281025021,강원도,인제군,인제읍,상동리,19880423
4281025022,강원도,인제군,인제읍,남북리,19880423
4281025023,강원도,인제군,인제읍,합강리,19880423
4281025024,강원도,인제군,인제읍,덕산리,19880423
4281025025,강원도,인제군,인제읍,덕적리,19880423
4281025026,강원도,인제군,인제읍,원대리,19880423
4281025027,강원도,인제군,인제읍,귀둔리,19880423
4281025028,강원도,인제군,인제읍,가아리,19880423
4281025029,강원도,인제군,인제읍,가리산리,19880423
4281025030,강원도,인제군,인제읍,하추리,19880423
4281025031,강원도,인제군,인제읍,고사리,19880423
4281031000,강원도,인제군,남면,,19880423
4281031021,강원도,인제군,남면,신남리,19880423
4281031022,강원도,인제군,남면,신풍리,19880423
4281031023,강원도,인제군,남면,어론리,19880423
4281031024,강원도,인제군,남면,부평리,19880423
4281031025,강원도,인제군,남면,갑둔리,19880423
4281031026,강원도,인제군,남면,정자리,19880423
4281031027,강원도,인제군,남면,남전리,19880423
4281031028,강원도,인제군,남면,관대리,19880423
4281031029,강원도,인제군,남면,신월리,19880423
4281031030,강원도,인제군,남면,상수내리,19880423
4281031031,강원도,인제군,남면,하수내리,19880423
4281031032,강원도,인제군,남면,수산리,19880423
4281031033,강원도,인제군,남면,소치리,20170701
4281032000,강원도,인제군,북면,,19880423
4281032021,강원도,인제군,북면,원통리,19880423
4281032022,강원도,인제군,북면,월학리,19880423
4281032023,강원도,인제군,북면,한계리,19880423
4281032024,강원도,인제군,북면,용대리,19880423
4281033000,강원도,인제군,기린면,,19880423
4281033021,강원도,인제군,기린면,현리,19880423
4281033022,강원도,인제군,기린면,북리,19880423
4281033023,강원도,인제군,기린면,서리,19880423
4281033024,강원도,인제군,기린면,방동리,19880423
4281033025,강원도,인제군,기린면,진동리,19880423
4281034000,강원도,인제군,서화면,,19880423
4281034021,강원도,인제군,서화면,천도리,19880423
4281034022,강원도,인제군,서화면,서흥리,19880423
4281034023,강원도,인제군,서화면,서화리,19880423
4281034024,강원도,인제군,서화면,가전리,19880423
4281034025,강원도,인제군,서화면,심적리,19880423
4281034026,강원도,인제군,서화면,서희리,20121123
4281034027,강원도,인제군,서화면,장승리,20121123
4281035000,강원도,인제군,상남면,,19880423
4281035021,강원도,인제군,상남면,상남리,19880423
4281035022,강원도,인제군,상남면,하남리,19880423
4281035023,강원도,인제군,상남면,미산리,19880423
4281035024,강원도,인제군,상남면,김부리,19880423
4282000000,강원도,고성군,,,19880423
4282025000,강원도,고성군,간성읍,,19880423
4282025021,강원도,고성군,간성읍,하리,19880423
4282025022,강원도,고성군,간성읍,신안리,19880423
4282025023,강원도,고성군,간성읍,동호리,19880423
4282025024,강원도,고성군,간성읍,봉호리,19880423
4282025025,강원도,고성군,간성읍,상리,19880423
4282025026,강원도,고성군,간성읍,간촌리,19880423
4282025027,강원도,고성군,간성읍,교동리,19880423
4282025028,강원도,고성군,간성읍,해상리,19880423
4282025029,강원도,고성군,간성읍,광산리,19880423
4282025030,강원도,고성군,간성읍,어천리,19880423
4282025031,강원도,고성군,간성읍,장신리,19880423
4282025032,강원도,고성군,간성읍,진부리,19880423
4282025033,강원도,고성군,간성읍,탑동리,19880423
4282025034,강원도,고성군,간성읍,선유실리,19880423
4282025035,강원도,고성군,간성읍,금수리,19880423
4282025036,강원도,고성군,간성읍,탑현리,19880423
4282025037,강원도,고성군,간성읍,흘리,19880423
4282025300,강원도,고성군,거진읍,,19880423
4282025321,강원도,고성군,거진읍,거진리,19880423
4282025322,강원도,고성군,거진읍,화포리,19880423
4282025323,강원도,고성군,거진읍,원당리,19880423
4282025324,강원도,고성군,거진읍,송정리,19880423
4282025325,강원도,고성군,거진읍,용하리,19880423
4282025326,강원도,고성군,거진읍,산북리,19880423
4282025327,강원도,고성군,거진읍,송강리,19880423
4282025328,강원도,고성군,거진읍,석문리,19880423
4282025329,강원도,고성군,거진읍,초계리,19880423
4282025330,강원도,고성군,거진읍,대대리,19880423
4282025331,강원도,고성군,거진읍,송죽리,19880423
4282025332,강원도,고성군,거진읍,반암리,19880423
4282025333,강원도,고성군,거진읍,송포리,19880423
4282025334,강원도,고성군,거진읍,봉평리,19880423
4282025335,강원도,고성군,거진읍,냉천리,19880423
4282025336,강원도,고성군,거진읍,오정리,19880423
4282025337,강원도,고성군,거진읍,자산리,19880423
4282031000,강원도,고성군,현내면,,19880423
4282031021,강원도,고성군,현내면,대진리,19880423
4282031022,강원도,고성군,현내면,철통리,19880423
4282031023,강원도,고성군,현내면,초도리,19880423
4282031024,강원도,고성군,현내면,죽정리,19880423
4282031025,강원도,고성군,현내면,산학리,19880423
4282031026,강원도,고성군,현내면,화곡리,19880423
4282031027,강원도,고성군,현내면,마달리,19880423
4282031028,강원도,고성군,현내면,마차진리,19880423
4282031029,강원도,고성군,현내면,명파리,19880423
4282031030,강원도,고성군,현내면,배봉리,19880423
4282031032,강원도,고성군,현내면,검장리,19880423
4282031033,강원도,고성군,현내면,사천리,19880423
4282031034,강원도,고성군,현내면,송현리,19880423
4282031035,강원도,고성군,현내면,명호리,19880423
4282031036,강원도,고성군,현내면,송도진리,19880423
4282031037,강원도,고성군,현내면,제진리,20000626
4282031038,강원도,고성군,현내면,대강리,20010829
4282032000,강원도,고성군,죽왕면,,19880423
4282032021,강원도,고성군,죽왕면,오호리,19880423
4282032022,강원도,고성군,죽왕면,향목리,19880423
4282032023,강원도,고성군,죽왕면,가진리,19880423
4282032024,강원도,고성군,죽왕면,공현진리,19880423
4282032025,강원도,고성군,죽왕면,오봉리,19880423
4282032026,강원도,고성군,죽왕면,인정리,19880423
4282032027,강원도,고성군,죽왕면,구성리,19880423
4282032028,강원도,고성군,죽왕면,마좌리,19880423
4282032029,강원도,고성군,죽왕면,삼포리,19880423
4282032030,강원도,고성군,죽왕면,야촌리,19880423
4282032031,강원도,고성군,죽왕면,문암진리,19880423
4282032032,강원도,고성군,죽왕면,송암리,19880423
4282033000,강원도,고성군,토성면,,19880423
4282033021,강원도,고성군,토성면,천진리,19880423
4282033022,강원도,고성군,토성면,청간리,19880423
4282033023,강원도,고성군,토성면,아야진리,19880423
4282033024,강원도,고성군,토성면,교암리,19880423
4282033025,강원도,고성군,토성면,백촌리,19880423
4282033026,강원도,고성군,토성면,운봉리,19880423
4282033027,강원도,고성군,토성면,학야리,19880423
4282033028,강원도,고성군,토성면,도원리,19880423
4282033029,강원도,고성군,토성면,용암리,19880423
4282033030,강원도,고성군,토성면,신평리,19880423
4282033031,강원도,고성군,토성면,인흥리,19880423
4282033032,강원도,고성군,토성면,성천리,19880423
4282033033,강원도,고성군,토성면,원암리,19880423
4282033034,강원도,고성군,토성면,용촌리,19880423
4282033035,강원도,고성군,토성면,봉포리,19880423
4282033036,강원도,고성군,토성면,성대리,19880423
4282033037,강원도,고성군,토성면,금화정리,19970605
4282034000,강원도,고성군,수동면,,19880423
4282034021,강원도,고성군,수동면,신대리,19880423
4282034022,강원도,고성군,수동면,외면리,19880423
4282034023,강원도,고성군,수동면,덕산리,19880423
4282034024,강원도,고성군,수동면,사비리,19880423
4282034025,강원도,고성군,수동면,고미성리,19880423
4282034026,강원도,고성군,수동면,신탄리,19880423
4282034027,강원도,고성군,수동면,사천리,19880423
4282034028,강원도,고성군,수동면,상원리,19880423
4283000000,강원도,양양군,,,19880423
4283025000,강원도,양양군,양양읍,,19880423
4283025021,강원도,양양군,양양읍,남문리,19880423
4283025022,강원도,양양군,양양읍,구교리,19880423
4283025023,강원도,양양군,양양읍,성내리,19880423
4283025024,강원도,양양군,양양읍,군행리,19880423
4283025025,강원도,양양군,양양읍,연창리,19880423
4283025026,강원도,양양군,양양읍,청곡리,19880423
4283025027,강원도,양양군,양양읍,송암리,19880423
4283025028,강원도,양양군,양양읍,월리,19880423
4283025029,강원도,양양군,양양읍,조산리,19880423
4283025030,강원도,양양군,양양읍,사천리,19880423
4283025031,강원도,양양군,양양읍,포월리,19880423
4283025032,강원도,양양군,양양읍,기리,19880423
4283025033,강원도,양양군,양양읍,정손리,19880423
4283025034,강원도,양양군,양양읍,감곡리,19880423
4283025035,강원도,양양군,양양읍,서문리,19880423
4283025036,강원도,양양군,양양읍,내곡리,19880423
4283025037,강원도,양양군,양양읍,임천리,19880423
4283025038,강원도,양양군,양양읍,거마리,19880423
4283025039,강원도,양양군,양양읍,화일리,19880423
4283031000,강원도,양양군,서면,,19880423
4283031021,강원도,양양군,서면,갈천리,19880423
4283031022,강원도,양양군,서면,수리,19880423
4283031023,강원도,양양군,서면,논화리,19880423
4283031024,강원도,양양군,서면,용소리,19880423
4283031025,강원도,양양군,서면,내현리,19880423
4283031026,강원도,양양군,서면,용천리,19880423
4283031027,강원도,양양군,서면,북평리,19880423
4283031028,강원도,양양군,서면,범부리,19880423
4283031029,강원도,양양군,서면,상평리,19880423
4283031030,강원도,양양군,서면,장승리,19880423
4283031031,강원도,양양군,서면,서선리,19880423
4283031032,강원도,양양군,서면,가라피리,19880423
4283031033,강원도,양양군,서면,오색리,19880423
4283031034,강원도,양양군,서면,영덕리,19880423
4283031035,강원도,양양군,서면,서림리,19880423
4283031036,강원도,양양군,서면,미천리,19880423
4283031037,강원도,양양군,서면,북암리,19880423
4283031038,강원도,양양군,서면,송천리,19880423
4283031039,강원도,양양군,서면,송어리,19880423
4283031040,강원도,양양군,서면,공수전리,19880423
4283032000,강원도,양양군,손양면,,19880423
4283032021,강원도,양양군,손양면,동호리,19880423
4283032022,강원도,양양군,손양면,금강리,19880423
4283032023,강원도,양양군,손양면,송전리,19880423
4283032024,강원도,양양군,손양면,가평리,19880423
4283032025,강원도,양양군,손양면,오산리,19880423
4283032026,강원도,양양군,손양면,삽존리,19880423
4283032027,강원도,양양군,손양면,석계리,19880423
4283032028,강원도,양양군,손양면,학포리,19880423
4283032029,강원도,양양군,손양면,수여리,19880423
4283032030,강원도,양양군,손양면,상양혈리,19880423
4283032031,강원도,양양군,손양면,하양혈리,19880423
4283032032,강원도,양양군,손양면,부소치리,19880423
4283032033,강원도,양양군,손양면,수산리,19880423
4283032034,강원도,양양군,손양면,와리,19880423
4283032035,강원도,양양군,손양면,간리,19880423
4283032036,강원도,양양군,손양면,상왕도리,19880423
4283032037,강원도,양양군,손양면,하왕도리,19880423
4283032038,강원도,양양군,손양면,도화리,19880423
4283032039,강원도,양양군,손양면,송현리,19880423
4283032040,강원도,양양군,손양면,주리,19880423
4283032041,강원도,양양군,손양면,여운포리,19880423
4283032042,강원도,양양군,손양면,상운리,19880423
4283032043,강원도,양양군,손양면,밀양리,19880423
4283032044,강원도,양양군,손양면,우암리,19880423
4283033000,강원도,양양군,현북면,,19880423
4283033021,강원도,양양군,현북면,잔교리,19880423
4283033022,강원도,양양군,현북면,기사문리,19880423
4283033023,강원도,양양군,현북면,명지리,19880423
4283033024,강원도,양양군,현북면,장리,19880423
4283033025,강원도,양양군,현북면,도리,19880423
4283033026,강원도,양양군,현북면,말곡리,19880423
4283033027,강원도,양양군,현북면,대치리,19880423
4283033028,강원도,양양군,현북면,상광정리,19880423
4283033029,강원도,양양군,현북면,중광정리,19880423
4283033030,강원도,양양군,현북면,하광정리,19880423
4283033031,강원도,양양군,현북면,어성전리,19880423
4283033032,강원도,양양군,현북면,원일전리,19880423
4283033033,강원도,양양군,현북면,면옥치리,19880423
4283033034,강원도,양양군,현북면,법수치리,19880423
4283034000,강원도,양양군,현남면,,19880423
4283034021,강원도,양양군,현남면,인구리,19880423
4283034022,강원도,양양군,현남면,북분리,19880423
4283034023,강원도,양양군,현남면,동산리,19880423
4283034024,강원도,양양군,현남면,시변리,19880423
4283034025,강원도,양양군,현남면,정자리,19880423
4283034026,강원도,양양군,현남면,광진리,19880423
4283034027,강원도,양양군,현남면,전포매리,19880423
4283034028,강원도,양양군,현남면,후포매리,19880423
4283034029,강원도,양양군,현남면,견불리,19880423
4283034030,강원도,양양군,현남면,상월천리,19880423
4283034031,강원도,양양군,현남면,하월천리,19880423
4283034032,강원도,양양군,현남면,창리,19880423
4283034033,강원도,양양군,현남면,임호정리,19880423
4283034034,강원도,양양군,현남면,원포리,19880423
4283034035,강원도,양양군,현남면,지리,19880423
4283034036,강원도,양양군,현남면,지경리,19880423
4283034037,강원도,양양군,현남면,입암리,19880423
4283034038,강원도,양양군,현남면,남애리,19880423
4283034039,강원도,양양군,현남면,주리,19880423
4283034040,강원도,양양군,현남면,두리,19880423
4283034041,강원도,양양군,현남면,죽리,19880423
4283035000,강원도,양양군,강현면,,19880423
4283035021,강원도,양양군,강현면,상복리,19880423
4283035022,강원도,양양군,강현면,중복리,19880423
4283035023,강원도,양양군,강현면,하복리,19880423
4283035024,강원도,양양군,강현면,강선리,19880423
4283035025,강원도,양양군,강현면,물치리,19880423
4283035026,강원도,양양군,강현면,간곡리,19880423
4283035027,강원도,양양군,강현면,둔전리,19880423
4283035028,강원도,양양군,강현면,석교리,19880423
4283035029,강원도,양양군,강현면,침교리,19880423
4283035030,강원도,양양군,강현면,회룡리,19880423
4283035031,강원도,양양군,강현면,금풍리,19880423
4283035032,강원도,양양군,강현면,사교리,19880423
4283035033,강원도,양양군,강현면,방축리,19880423
4283035034,강원도,양양군,강현면,답리,19880423
4283035035,강원도,양양군,강현면,광석리,19880423
4283035036,강원도,양양군,강현면,정암리,19880423
4283035037,강원도,양양군,강현면,용호리,19880423
4283035038,강원도,양양군,강현면,장산리,19880423
4283035039,강원도,양양군,강현면,전진리,19880423
4283035040,강원도,양양군,강현면,주청리,19880423
4283035041,강원도,양양군,강현면,적은리,19880423
4283035042,강원도,양양군,강현면,물갑리,19880423
4300000000,충청북도,,,,19880423
4311000000,충청북도,청주시,,,19880423
4311100000,충청북도,청주시 상당구,,,19950101
4311110100,충청북도,청주시 상당구,영동,,19980201
4311110200,충청북도,청주시 상당구,북문로1가,,19980201
4311110300,충청북도,청주시 상당구,북문로2가,,19980201
4311110400,충청북도,청주시 상당구,북문로3가,,19980201
4311110500,충청북도,청주시 상당구,남문로1가,,19980201
4311110600,충청북도,청주시 상당구,남문로2가,,19980201
4311110700,충청북도,청주시 상당구,문화동,,19980201
4311110800,충청북도,청주시 상당구,서운동,,19980201
4311110900,충청북도,청주시 상당구,서문동,,19980201
4311111000,충청북도,청주시 상당구,남주동,,19980201
4311111100,충청북도,청주시 상당구,석교동,,19980201
4311111200,충청북도,청주시 상당구,수동,,19980201
4311111700,충청북도,청주시 상당구,탑동,,19950101
4311111800,충청북도,청주시 상당구,대성동,,19950101
4311111900,충청북도,청주시 상당구,영운동,,19950101
4311112000,충청북도,청주시 상당구,금천동,,19950101
4311112100,충청북도,청주시 상당구,용담동,,19950101
4311112200,충청북도,청주시 상당구,명암동,,19950101
4311112300,충청북도,청주시 상당구,산성동,,19950101
4311112400,충청북도,청주시 상당구,용암동,,19950101
4311112500,충청북도,청주시 상당구,용정동,,19950101
4311112600,충청북도,청주시 상당구,방서동,,19950101
4311112700,충청북도,청주시 상당구,평촌동,,19950101
4311112800,충청북도,청주시 상당구,지북동,,19950101
4311112900,충청북도,청주시 상당구,운동동,,19950101
4311113000,충청북도,청주시 상당구,월오동,,19950101
4311131000,충청북도,청주시 상당구,낭성면,,20140701
4311131021,충청북도,청주시 상당구,낭성면,관정리,20140701
4311131022,충청북도,청주시 상당구,낭성면,귀래리,20140701
4311131023,충청북도,청주시 상당구,낭성면,추정리,20140701
4311131024,충청북도,청주시 상당구,낭성면,호정리,20140701
4311131025,충청북도,청주시 상당구,낭성면,이목리,20140701
4311131026,충청북도,청주시 상당구,낭성면,문박리,20140701
4311131027,충청북도,청주시 상당구,낭성면,인경리,20140701
4311131028,충청북도,청주시 상당구,낭성면,지산리,20140701
4311131029,충청북도,청주시 상당구,낭성면,갈산리,20140701
4311131030,충청북도,청주시 상당구,낭성면,삼산리,20140701
4311131031,충청북도,청주시 상당구,낭성면,현암리,20140701
4311131032,충청북도,청주시 상당구,낭성면,무성리,20140701
4311132000,충청북도,청주시 상당구,미원면,,20140701
4311132021,충청북도,청주시 상당구,미원면,미원리,20140701
4311132022,충청북도,청주시 상당구,미원면,쌍이리,20140701
4311132023,충청북도,청주시 상당구,미원면,중리,20140701
4311132024,충청북도,청주시 상당구,미원면,내산리,20140701
4311132025,충청북도,청주시 상당구,미원면,구방리,20140701
4311132026,충청북도,청주시 상당구,미원면,기암리(岐岩),20140701
4311132027,충청북도,청주시 상당구,미원면,운교리,20140701
